#OTU ID	E.fulvus.1	E.fulvus.2	E.fulvus.3	O.hecate.1	O.hecate.2	O.hecate.3	O.taurus.MED.1	O.taurus.MED.2	O.taurus.MED.3	O.taurus.WV.1	O.taurus.WV.2	O.taurus.WV.3	taxonomy
c77048cfb9b3d9590c96181013a927f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3)
d6ed4ea3d6642554143725e73373294f	0.0	0.0	0.0	0.0	0.0	0.0	404.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Fusobacteria; D_2__Fusobacteriia; D_3__Fusobacteriales; D_4__Fusobacteriaceae; D_5__Fusobacterium; D_6__uncultured bacterium
9d5746832e77430916f9b94757800e37	30.0	0.0	0.0	342.0	0.0	0.0	0.0	24.0	105.0	14.0	7431.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae
d77e501f2ad255df84d3c147bb770efe	5.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	46.0	12.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Iamiaceae; D_5__Iamia
20a2ac66644d548da9c5afd4d4653751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae
ffa78d62939b867b02c80295e991fcfc	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Corynebacteriaceae; D_5__Corynebacterium 1; D_6__uncultured bacterium
f6e6a157c0e3bf305e4f33b8723d2e48	684.0	1095.0	866.0	240.0	85.0	0.0	2545.0	780.0	1118.0	64.0	112.0	100.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Streptococcaceae; D_5__Streptococcus
8785decc554b95a3aa694df97d45c52e	0.0	0.0	0.0	0.0	22.0	0.0	322.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Methylophilaceae; D_5__Methylobacillus; D_6__uncultured bacterium
e0234d9a88e3fad4e1bf92cee371bb19	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prevotellaceae; D_5__Prevotella 2; D_6__uncultured bacterium
289cf405a808fff6282ff9ccf95b9012	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Moraxellaceae; D_5__Moraxella
f992ec5a91afe328ce3de34529a489c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	350.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Fontimonas; D_6__uncultured bacterium
f41d8dc49e424f944217922f5ae17326	67.0	130.0	513.0	0.0	0.0	0.0	0.0	24.0	129.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Rubrobacteria; D_3__Rubrobacterales; D_4__Rubrobacteriaceae; D_5__Rubrobacter
102f46dba86865a80d7fcf31a7ced474	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__uncultured
43e0656a5b085e5055da1aab53c5c54a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Iamiaceae; D_5__Iamia; D_6__uncultured bacterium
ebdbd23dbeadd012aefc9ec80f8a338d	6.0	2.0	0.0	45.0	0.0	0.0	0.0	7.0	0.0	10.0	27.0	221.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio; D_6__Bdellovibrio bacteriovorus
d691024c2dd7e667f3c787bc389b163b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	894.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas; D_6__Pseudomonas oryzihabitans
7c039a7e333bade9b65d4e28763c2b40	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Armatimonadia; D_3__Armatimonadales
58db2063c9225ab78ba7a64699d12007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Moheibacter; D_6__uncultured bacterium
a348801e6f401f97c3265428807809fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Sphingobacteriaceae; D_5__Sphingobacterium; D_6__uncultured bacterium
50ef7babd0936cd593d89016a44e89b3	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Enterococcaceae; D_5__Vagococcus; D_6__uncultured bacterium
596d83008b92610b3e25f5bbaa3eb120	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; D_6__Agrobacterium radiobacter
dd94a0d613adfecb85f159d6dd085efc	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Nevskia; D_6__uncultured bacterium
042776e3271afc55319a6c7ffc25b757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Persicitalea; D_6__uncultured bacterium
d0d2637c77b3d064891ce4eccbbe106d	0.0	0.0	0.0	20.0	26.0	0.0	0.0	0.0	0.0	0.0	40.0	129.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Streptomycetales; D_4__Streptomycetaceae; D_5__Streptomyces
a38304496cda640ae25dabbafba4f7ca	74.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	206.0	0.0	1234.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__uncultured; D_6__bacterium endosymbiont of Onthophagus Taurus
4af3f9c1f16caa7314f30732d4ac02ba	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Deinococcus-Thermus; D_2__Deinococci; D_3__Deinococcales; D_4__Deinococcaceae; D_5__Deinococcus; D_6__uncultured bacterium
0f05b1e9909a3144467ec875e123c618	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XIII; D_5__Family XIII AD3011 group; D_6__uncultured rumen bacterium
6195452cb4d1a0d5eade530f7720e756	0.0	0.0	705.0	0.0	0.0	798.0	0.0	0.0	0.0	0.0	6.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Dorea; D_6__uncultured bacterium
a323a584257aabd795bad9286eccb511	287.0	219.0	0.0	118.0	0.0	315.0	60.0	64.0	122.0	2668.0	47.0	4309.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__uncultured; D_6__bacterium endosymbiont of Onthophagus Taurus
f11317a0fcb28b14469460ad2f090369	0.0	145.0	542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
50c3fbfa0c630588024905401c852afa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Dysgonomonadaceae; D_5__Dysgonomonas; D_6__uncultured bacterium
e7c5a0af387c7d2dc10a397d988bbd6e	0.0	12.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	32.0	135.0	506.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Sphingobacteriaceae; D_5__Sphingobacterium; D_6__uncultured bacterium
44b3df4418224b606425700ed227b861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Pla1 lineage; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
5f4cdfddc9ac8e5b84e3d1a032a9ce8d	0.0	0.0	0.0	0.0	0.0	0.0	207.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Actinomycetales; D_4__Actinomycetaceae; D_5__F0332; D_6__uncultured bacterium
7d5680380784ce3a75e62ccfae3f28dd	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-010; D_6__uncultured bacterium
4e19dab78f8b5ec7db815e2e9a5e31d6	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
6feafe1ddf7892a35165ad2b238aea13	0.0	458.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Sphingobacteriaceae; D_5__Pedobacter; D_6__uncultured bacterium
e495b59bfd1320765ca1734e5f9f6bd3	355.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	1383.0	250.0	150.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Comamonas
2dbb1524c6a5ec9ce7331f720da7df80	995.0	517.0	0.0	434.0	0.0	0.0	162.0	1032.0	2231.0	0.0	83.0	88.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Salinimicrobium
55dede6456d28bae4744c855d96847f5	1240.0	553.0	0.0	485.0	63.0	0.0	176.0	1438.0	1215.0	9.0	48.0	63.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Chroococcidiopsaceae; D_5__Chroococcidiopsis SAG 2023; D_6__uncultured bacterium
00ea5b77104c5b23aea883fc4eb37325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	24.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured Chloroflexi bacterium; D_4__uncultured Chloroflexi bacterium; D_5__uncultured Chloroflexi bacterium; D_6__uncultured Chloroflexi bacterium
50a1743bebcd122ffa2ca5316e3126bb	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiales vadinBB60 group; D_5__uncultured Firmicutes bacterium; D_6__uncultured Firmicutes bacterium
7e4bf21a04329ddf4dd31c039b4fd1dd	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Treponema 2; D_6__Treponema medium
2142260f218f87841655dd6406865307	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingopyxis; D_6__uncultured bacterium
03f1aa20161b39ec0c46b73ca7995f0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Rhodobacter
82bd642b19ae181b6432a4a5c5f29638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	49.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Nocardiaceae; D_5__Rhodococcus; D_6__Rhodococcus hoagii
d88d96f7ca6c65229ca61604743fca4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Luteimonas
e069eb378be270d4587319c6ba562669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium; D_6__uncultured bacterium
a603024d4f791a01967b60e0db4f94aa	10.0	303.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Chthoniobacterales; D_4__Chthoniobacteraceae; D_5__LD29; D_6__uncultured bacterium
e975fffa8ebb6766fb1b9345c394223e	23.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus
51aeabca4d9e0eb6a1c8ff01e2df85ec	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	38.0	73.0	10.0	210.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Pseudoxanthomonas; D_6__uncultured bacterium
a43b4967fd58bcc552b81730510c811d	0.0	0.0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Fusobacteria; D_2__Fusobacteriia; D_3__Fusobacteriales; D_4__Fusobacteriaceae; D_5__Fusobacterium; D_6__uncultured bacterium
90cec88bf992a5da1436403b61312b47	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Armatimonadia; D_3__Armatimonadales
997c4e916a282e90afc39b4b2b4dd90d	0.0	0.0	0.0	1351.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Enterococcaceae; D_5__Enterococcus; D_6__uncultured bacterium
1f49270841e64ded465670286836c784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	695.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptostreptococcaceae; D_5__Peptostreptococcus; D_6__uncultured bacterium
75c85c0b7ffcddef8aac56e85ebaa873	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1; D_6__uncultured bacterium
a261aa2c3f2186f306d4f6cb1b200580	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Tannerellaceae; D_5__Parabacteroides; D_6__uncultured bacterium
1f48d3738e5dd73c3243f5f273a5f145	0.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides
504e4ccd048aa1251300fac1eede06fc	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Corynebacteriaceae; D_5__Lawsonella; D_6__uncultured bacterium
cd2d99ffccfc98bc549557eb0746ec7a	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Rikenellaceae; D_5__Rikenellaceae RC9 gut group; D_6__uncultured Bacteroidales bacterium
a7fcd0d3acbf5029878138f2e13f6beb	0.0	85.0	0.0	0.0	0.0	0.0	2382.0	0.0	4.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Fusobacteria; D_2__Fusobacteriia; D_3__Fusobacteriales; D_4__Leptotrichiaceae; D_5__Leptotrichia; D_6__uncultured bacterium
93f2551ea3c60b20f6445b21c92bd305	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Coriobacteriia; D_3__Coriobacteriales; D_4__Eggerthellaceae
4e6b5e88aad904ce97584ddab8926288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi; D_9__Malasseziaceae; D_10__Malassezia; D_11__uncultured fungus
979873f3362c49c253e146b2330aa12e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25
ec696ea2d1c9835acf5d495138d7b24a	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Negativicutes; D_3__Selenomonadales; D_4__Acidaminococcaceae; D_5__Phascolarctobacterium; D_6__uncultured bacterium
c0f99ea4c1b37d0d3d47689bf3cce8aa	0.0	0.0	0.0	0.0	0.0	0.0	309.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Stomatobaculum; D_6__uncultured bacterium
01921244d7837c260e2cb00551e3915e	0.0	90.0	0.0	0.0	0.0	1923.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XIII; D_5__Family XIII AD3011 group; D_6__uncultured rumen bacterium
ce8b0e23f820b5b4784908bc30a75b96	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
4b794f1ffc1fada9942f28fe38936ecd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	24.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Dysgonomonadaceae; D_5__Dysgonomonas; D_6__uncultured bacterium
83c81795d34d6e24de0ec17c4e0d35eb	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__Excavata; D_2__Metamonada; D_3__Parabasalia; D_4__Trichomonadea; D_5__Simplicimonas; D_6__Simplicimonas similis
aa82a415d962767a889dc1eb456bb6e7	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Nocardiaceae; D_5__Gordonia
6f1a7115a70f767b693446f1f1114691	0.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Pseudobutyrivibrio
865d9d8005e16ad4076277cef7dde48e	0.0	18.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	497.0	208.0	87.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__Christensenellaceae R-7 group
4d138b123b4c5914617aed50f5d23acb	18.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Leucobacter; D_6__uncultured bacterium
081058696991ab980c23be5614133ef4	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XIII; D_5__Mogibacterium
86c056db32137a28a5f37b468afdb502	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Kineosporiales; D_4__Kineosporiaceae; D_5__Quadrisphaera; D_6__uncultured bacterium
71ac2bfe0c98f3479dd07a90fc69bcfd	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales
e059eadc988ae3e06bfe138166ce46e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Lysobacter; D_6__uncultured bacterium
ad89591413d0939a004a33b36d98f6f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured Acidobacteriales bacterium; D_4__uncultured Acidobacteriales bacterium; D_5__uncultured Acidobacteriales bacterium; D_6__uncultured Acidobacteriales bacterium
d1c114229b064e52055eee84fd6748fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02; D_6__metagenome
44b071699a5e4dc5a9992501fac35e4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	865.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Dysgonomonadaceae; D_5__Dysgonomonas; D_6__uncultured bacterium
facd0f67a01f11e7a2469a3c29ce4d39	0.0	0.0	0.0	15.0	0.0	1820.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XIII; D_5__Mogibacterium; D_6__uncultured rumen bacterium
fabca5e6d0e82b641df9c54878a98cee	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	269.0	3513.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Dysgonomonadaceae
294ea5cb447d2d5258cc251c3dcf9c16	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	202.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Stenotrophomonas; D_6__uncultured bacterium
745abd47b3c8098caa646693eff5c547	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__uncultured rumen bacterium
eb1ce525b22cb6e278a0a7c122f3b933	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Staphylococcaceae; D_5__Staphylococcus
175d0184b0d96e1e017b98ee36d5dcda	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter
cf48b5b2b373fa26321f87690dc88656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Bordetella; D_6__uncultured bacterium
c44dae53fd63aa1a66ad1072978b973b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Arenimonas; D_6__uncultured bacterium
5ebe6aa87f1575504bc06889ac450ee4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Steroidobacteraceae; D_5__Steroidobacter; D_6__uncultured bacterium
25f169f03d5710f7e3c7249d0850e40c	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__Christensenellaceae R-7 group; D_6__uncultured bacterium
